path,size_bytes,sha256
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_0/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950183,c7ce6939643bcf28c7b237720b7756fd425210081021036a1ed0e85fce793e29
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_0/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3250,e850198c31f7b48331682bb8067813bec908ec08fd3b518ff4ae40e1207943b6
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_0/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2816688,d612d33da3d8e669d4caa790ac2edbb773e37aeaf9152c478a80f3666845b0fc
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_0/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5466,a197e579f746fcae75817a4a8119b017d0b38dca30ae1a1acf19a34526789e5a
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_0/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950119,10251dbd9d638ffa8b5012d49e2500b773096cf10e1d668851d32274abf2160b
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_0/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3249,0e93488ccf5586a7f73b4a5762c3e251e1683921fa25c4c1d7cde6d9d2b53f4e
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_0/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2816346,97aeff5ddff5124c982ca36d6a69384bb6add28de77545d9b4aeedda14fe735d
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_0/attempt_001/base_checkpoint_reload_audit.json,1533,077e9741bc4e90db0b426049d51e2b582289ea835dbda4e68f757f60a26ca328
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_0/attempt_001/base_unit_manifest.json,7419,20ce5fd0a4f11e80c561412e10b3798215422ab98c9003d2a5948d7e7e6578e8
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/G00_SP18_F20_CORR_UNION/loss_curve.csv,5460,bd21564282538226b93aa8d2b5caf232bad6857568d5f39cc39e649bba9eb427
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950183,9a1428e01d6e34706aa461558f45d3ce24c6ebe27297af49c3d2602aaa918250
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3247,376f7cfa668757348c2e5946c293bc8b782220a8c758df8d02abe33f4be471c9
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2816878,4f3734a3f9468742a9912520f38001a2ab3f1d30a339f2df69a806676b5f0814
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5456,e8fb4de4f12c7de619fca8f5558dbdd676d18f1015ee2daaa2aebe268fb9f240
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950183,c5b925dd91a73f716eff5151cea0c37b67ec75cf61a8def6a69c86c035937d05
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3251,0d6e0959f36a9d731c4b0c57a0043d9ac78fb8aaa26397bd7e1f132f7dd0c909
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2816415,f430fbdfcc84d55f905be595067904a6a37aa4920b436475b0b9af0edd79d826
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/base_checkpoint_reload_audit.json,1531,fe58b0059de488d17f33f5e34499d431df80d3e17b2be73d4df3585e4618f2fe
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_1/attempt_001/base_unit_manifest.json,7419,db9385f34db0f9a57e8ce3496dfe63025ef0213c5e1140d53f00fd5f60155abc
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/G00_SP18_F20_CORR_UNION/loss_curve.csv,5451,c5e2b3ed6ea89265efdcde00f33deddae2653e123be4ec2772cd968050f9d77d
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950183,661b672fd730c5e6f7079b804606b729461a506cfa34e4a0b3bbc313a0000b0f
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3247,c9808900915b786f805997802f06cd82511f6d7f3339691194f69c71dc6a4e55
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2816018,ee16840f06ecaa4367b3a5a7409b34d88104af72c0d45a43288a06e282842e4e
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5464,a854fd84316070aa1ed08e7182fcbbc607052cd54226a8fbde08ff568de3bb6f
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950183,7e8f0e1eab87fe14fe6d86c59ba351d14299a4e9b8dcc67f913a0e530b83c2f8
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3250,b8cbcc90b2d950b2203581d40e596f4fc007fdc3f20bd70096d56552de8c093e
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2816384,6c1fdba6f5e1d25339c6989302cf3c859f1ee2b431a6df7e89ee42a741c66d93
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/base_checkpoint_reload_audit.json,1550,979919fc2858b483bff9e38473f9014f2b3d04cc22656881b688dfab33b9e7e6
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_2/attempt_001/base_unit_manifest.json,7417,f73593a5214eefb6e0a9d791bea107548daf99fdcb84d04469e108481911bd3f
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/G00_SP18_F20_CORR_UNION/loss_curve.csv,5465,8a416e15388cc33bb9be1c8cb507badcb5b55d63f713788d55777fbba11a2300
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950119,01fac34dbadb8d70c4f8b6267d7612fafbb6762f576f7deddcd30369aa00b40c
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3245,833c3d03f08bfbce37b27b8cb8711672f76e694558078c49f8f434af3ddb8134
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2816508,27621ca5ea3e1e3bde39d9b31e93dd6b040e28401e72a636ab38a3fe2b4181a4
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5476,2f694a1936b42f59ad0b9384d45d899966fc8924ea937c93a84ff7edd7256795
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950119,1dd8851712435b69e11ad751df899a239fc55cd3a416afe0235c42961f31f311
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3250,03cd5f845720d999ede6376e30babc029aa6db648d6fda22a70cc8b44702e4b8
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2816147,fa3d8bbe186cc9b13755127f22b844497c8b00723eae33680d25ce6c641fd66c
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/base_checkpoint_reload_audit.json,1571,6a6a6b86e8e37d880c6a2ef6069893224692c83e404259a4956530e8dd1fa6ee
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_3/attempt_001/base_unit_manifest.json,7415,8340e025eea032bb8fb60b1435690d3f4555ac03f39f40cce1259f9cd41030e1
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/G00_SP18_F20_CORR_UNION/loss_curve.csv,5473,9dcce4bb4d6900dc4dd918ac52a0784714c6eac957948d5505c91f2bb5cf87e5
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950183,dfe93e5ec3217a235bab5a7d4db16197031d874d638a076a768f6ca771636ee1
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3248,25e656b69f53ed240643209dac14356c7ccfde7ab0264b2291d85ba007329cea
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2816606,8313f4dc9aedc46934090f11bd6e0a3a5ba1372f13c385bde6f31df0209f3b48
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5470,6c5dc817a2f4946a021e2eb80807f79a89629dac544002bbec8baff9c5d55398
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950183,8d823a7dfc06ec74c7c6c722417da0fb6fb87f808f745a19f4868cbe7fd4b26d
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3250,77ed26a31b2f9b6a429733c64d2ea35f88b09172e8a42106dd911d6d1563c89b
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2816313,e7cf8f6f763200e58be316b689b74f62e1b21202a3e91b51177b6368dc79718d
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/base_checkpoint_reload_audit.json,1570,9f5b446c735f7f07badfbad12f7cbb4c35dfc168475f9363e3eeef8ca1d8644c
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_4/attempt_001/base_unit_manifest.json,7418,c3f813b6d61275cb81ea9f55882975ef4f5e8d5e100c998c4d39d12b21fc3c5e
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/G00_SP18_F20_CORR_UNION/loss_curve.csv,5455,4a7d01cc5496ac06357c1fe13f7cce43ab12a5443c5a89293152929761044906
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950119,2563a19cee711d544ef5574647212020239a0ecbc56d89e5cadaf76d92a49745
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3247,d241bb53ccdc653f4c4c5c604a04f92aff039aa7e758cd60a944c0d0ecbc72fc
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2816318,bdd9b9e202658f6be73aada6b5ab2ecc14b7567932071c85e1a33b0632ae2ec4
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5475,41395ac554e3c95fc91d5aa7c6a0130ae67d3c12309a76a5ef8aefa912cb561c
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950183,cb08826bdd1326758f7131a9028b5d4d7aa31e8af3e7ff7b8bcad9258a4ca2f8
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3252,ea07de3b705663b12af858d18adbb0cc18db012a35ee6edd3af80370c3e5a6b8
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2816396,410bd0ff4faaeb7d6d2a5893474411582d793ede8190dd57c6c2eaaef52db910
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/base_checkpoint_reload_audit.json,1566,27709e7f7708efcbfc0257573b9402dca2329aa1db309d9d9861b975513a335f
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_5/attempt_001/base_unit_manifest.json,7420,ef1e5bef99e590422985bb2fd172762ae61dd71ff627c40b717e59b2fbeef13a
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/G00_SP18_F20_CORR_UNION/loss_curve.csv,5457,99dfd902b9f87fb392a6b743d8097c9ef2b2d08cdc747725a01d2ad14bec5f52
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950183,723d636c94bae85fc47c4fe5cc08b1a22bb34f46e3988dfa52580a2610e118e3
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3247,8bfac729673351dcad113f63abf9c8957fa98879c78a8ab65f8ded66f38c4a71
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2817008,06b961580343b8040a586b61edc3666faf7918775d44d1975071fa0e2a9b8e93
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5489,814635c56b1aec4abf374ac0c70cf10881e224ec5bea895ba9d880c0488612aa
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950183,b8988385f6fe5c5d330d7e8a22962cecde1a7c9ea27d91c59d09bc6978806793
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3251,bc73e918a0f7c62b2b88e3d819546faa15329ff89568ed0a91a1818983b4782a
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2816393,5974aecc7884fdb6e62a24683866d9f0f3373e9b8b0fbf7782c7265c3e379fe0
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/base_checkpoint_reload_audit.json,1532,a917c18a824eeebc1ea2a54df4852d1e76959f9c5efef4698c3f557852eceed4
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_6/attempt_001/base_unit_manifest.json,7417,470c43f16ed70e99d9e0f37587d9208293de6f4edfb179748c607d4007b6c5ea
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/G00_SP18_F20_CORR_UNION/loss_curve.csv,5470,16fee2b3ccda503f084b7b9634ad20ca1e43af0f98a14b87720bb0b13f4849e8
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950183,a223e3bc7e2afb1a3671aabb1fa6a2d9ddb9074eb9ea03f1cd445709a293dc6b
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3248,3fac8b96f994e1e0708ec1b3615a5af790dc820f62f01c3c7bee089921fa1347
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2816163,a38389b5acf9fe845ff3f2c20e42f33480a2fd051b42c761a41b5ef7ff86b05d
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5441,3605329b11a2dda90c603a7765604c83538a3acb6758cc2a897ef92ad482a4d2
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950247,d07230b9772f813464287949feda851345e96db93dbbcf3969ebb55ca15d8d5c
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3251,d838fb1d0d1137649a9ca4b8a338aa6d52bc0de12585e4d007e52d22ec7c391a
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2816475,af98d53d98bf35178ba7fff51019f1f57eb8bcc21ea14a7d8e0d1c267bfdce50
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/base_checkpoint_reload_audit.json,1551,211118bf6ab5aa7b330b5f78e3130af9ef1bddcc360ccd2dab6eb68323454b72
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_7/attempt_001/base_unit_manifest.json,7419,1873203bd3c896219f51f6c9694a77a08df6bbf717740388e571409ad741a112
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/G00_SP18_F20_CORR_UNION/loss_curve.csv,5462,57560267c98cac78ae6b76a1b06af1e4b1bc963196899d29ad3119c831200c16
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950183,2078a1b1c0f17c5f712976baaeb76c4807fcca32f9eafc402d2912e8f2931e46
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3249,adae12ea34261cfd653527c5d55a966700d2f6d4af74a802e87f8ff68fe81edb
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2815728,eb54e8fc336a41a7f67952eb76f1d6a367bfb999a86be1386f8b7d68e2964074
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5461,0a7541395fda7e58b8408c7650380727636404d76b7adef55ee89f47afa0e2b9
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950183,cbb6acff45bdaed03b681fbfd7164d5e8f4a5bd4ba9110eb9cf69346641fb96b
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3252,ed77baf2c7137c19304d39e2c78104cde854bb260127c98e9c05ca3c59943197
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2815794,5424131b55be540b99c5fbe245058d42d990a788cfa6703c8839cf0cc29a1f25
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/base_checkpoint_reload_audit.json,1531,10d9298d690f163e00716e3809e01da22d5e35550d84deba7355a33ab4be8c5c
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_8/attempt_001/base_unit_manifest.json,7421,8f9af713f92022880c41a3a1100e0a097ca8b21eaaae271d755bc7c7166df357
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/G00_SP18_F20_CORR_UNION/loss_curve.csv,5470,67c7805226561ca12eb6915fd3ea723f7ca9ad660377db9db2123356c6a06d10
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/G00_SP18_F20_CORR_UNION/model_final.pt,6950183,851647de24b9f1808438b97d72532e2fa7f21192958638758452019550d6bd6e
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/G00_SP18_F20_CORR_UNION/training_manifest.json,3249,567ac2b3bdceb745b557bb9f8810a9e4ee343a84425d460a69a962bde6fd4ffa
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/G00_SP18_F20_CORR_UNION/views.npz,2816137,13860a86e3597cd0ba2a061fa8397dbb16a393ad1606f80ecec71121d22b056b
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/G04_SP10_F10_EUC_UNION/loss_curve.csv,5440,3409a6ed1baaf3b57537934cda5e3f151c7d845996b9374a788f6b2ebcf2d3e7
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/G04_SP10_F10_EUC_UNION/model_final.pt,6950183,7a421b9610c7addbf0d47ccb220fde199f33e426f1cd66156f746f11a0b6ee99
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/G04_SP10_F10_EUC_UNION/training_manifest.json,3246,25c10b40ba86251d20e94fa793c605196ead4671c7fde04616da59c3027c7928
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/G04_SP10_F10_EUC_UNION/views.npz,2815800,a0a8ab23eb85290be012dd0cc5fdf4cb3edbead36a9ea30f9e495e2c32d7d98a
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/base_checkpoint_reload_audit.json,1550,51ac899207a5a53a0fd42f420cacc9691e4b108ee336ea8fd1aa7a0fde871a11
/root/autodl-fs/night8b_raw_runs_20260820/formal/base/seed_9/attempt_001/base_unit_manifest.json,7416,d39ab9e45a787a246d48d46cefd0d65b718e25c5c38e68e8d68c0960c082bd60
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_0/affinity.npz,347411,e425c8e45425094ef6ad1ff17bc3a145170dbcb6c6fcaae66865ee1f8369e887
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_0/clusters.csv,41454,c7f511992d390753277a22247dedcf98ee694a99fa5bae05e4e852151a941a93
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_0/transform_manifest.json,839,cc3e41c2ff2eb95bf4ee9f02d408022ff78d982bb4b6ca6f1404bdedc5084c29
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_1/affinity.npz,349651,32759aa4c02cd0a5313aab94707cc0fdaa53374b784997d29c25188b29e82124
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_1/clusters.csv,41418,71d1cd3053516d357cca7a08f23affda5edebca5ca7b559bbe266e99c12c4ab3
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_1/transform_manifest.json,840,1c1043e4576914f1b37897d08a912db39bc97242c97bcacd251c5db4d16f0602
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_2/affinity.npz,345029,f3c35903e9e9e694323461feab59ebaa8dc08baa23ae5c6a114b2ae240702176
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_2/clusters.csv,41407,def4ed8b8317b730e22feed3e9260fca35d689fec89224e284ecd01fe652cd74
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_2/transform_manifest.json,840,08e009d080ea45e4253e918ad1c0aae24ace2db24f889c7aa6103e16fffecb3e
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_3/affinity.npz,356066,5fb90cf348f5f2089d89d102f6af3ac13d5384e766f50d1ac844368e639e1c50
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_3/clusters.csv,41498,32903bfa309da5f1bf60ffa0c2b46de03a38791d5a71fcf98ceede7951f623db
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_3/transform_manifest.json,841,73c52d5dc1d1d02916c1d13b40dc58e38fc5a3c12f9bf00cf700caf9b4f8d779
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_4/affinity.npz,349477,71d099b35bd0c6cbf17855249a71e9918645bf5b1ba7bb693aece6bb4c4f69b2
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_4/clusters.csv,41630,5ab6323e7e436c9160c91276df92f6523295a87eef230d2b65259dbca72f38b4
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_4/transform_manifest.json,841,e0c9ebfd5f60545cf45eb308796a47988695bd8e2a70fde6290241a8e2adb408
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_5/affinity.npz,355439,3e65d963b5e8c28773e79317398f39edafdb25d90c74f0464847ce10cf73db8a
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_5/clusters.csv,41386,ffca84892c095f9ef1a282c0d5135dd01dec34edf3e69961618354ba186e9d4c
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_5/transform_manifest.json,841,9ae380bc6c8177d3feadef92e5be54932329f10a6e81ca267aa04f8b65370f16
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_6/affinity.npz,353165,46df3253f7d8ad097e303ca96b7533b8bd45f70c483073d37b932c2ee491d93b
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_6/clusters.csv,41535,c89d2d219a40bf4fe319db4051579a9ce792fbd3f9e31a906a5fd442fcc2a223
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_6/transform_manifest.json,841,f08b718ef8054627fb10c0ddd9cb68606a4e6a68445687555889f7bef716f291
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_7/affinity.npz,350893,2a3fee1811778eb6f85acb90ee5beb0ed6fc1de5635c95d4ca6062e6c76377f4
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_7/clusters.csv,41395,9a9437ca2ba8b3119c6d67a760c1c6f1347a6d2cc9ce21a9e450abf39c4d9064
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_7/transform_manifest.json,842,53c70078f1c47afede0080d181cf8a73393df5db7997dfd9584a63ed6b176b53
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_8/affinity.npz,354854,563a69f1a0e78fcd497f542767a954f64e199806a6389a560e8b9a0487d9af78
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_8/clusters.csv,41507,e86a8b49a83a5c10796c8e057ad25ea78930d4c84e0b71d28de8e32281b678c2
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_8/transform_manifest.json,840,b5ab044bbaabf5b69d990c14dcb5c27f6e30d219f5d4471e8065aa62857bec43
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_9/affinity.npz,356199,93460223f2795c9d9ac416242d7ca4df94f4fa7fba55ec27d71b4e7409e13e3a
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_9/clusters.csv,41537,196e328266b5509146b3f57ffb53c7b6f7420709c4bd634de8991fc225027542
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/F00/seed_9/transform_manifest.json,842,2ced3eb715936a9aef5a48894086c3c1a9bf4345176f9dfd1b44ce8d50fb7e83
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_0/affinity.npz,251313,429d16518edb4fd9de618744089019fc9b4b115b9fbe36bed34fbfb4359e2a4c
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_0/clusters.csv,41275,aaf7beab6b9ad5e82d0902f860159fd8c2b66b6b41d07f636d462ac3c7369c34
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_0/transform_manifest.json,845,6db80bf05dcb6918d17ebadb15a4a2b81784a79be8fe1d89dd4500173ee16b85
/root/autodl-fs/night8b_raw_runs_20260820/formal/transforms/U00/seed_1/affinity.npz,257874,841e53aa3ab342557d8dcb166e0e520e3ca43875061f39046b2897d158044a3a
